Invoice ID,Date,Customer Name,Customer Email,Product,Category,Quantity,Price Per Unit (BDT),Payment Method,City,Total Price
a8cf4f62-90d9-470c-b2de-c75c90fcc9f1,2025-05-17,রাজু বসু,hosaainrinaa@example.org,Rice Cooker,Appliances,21,5772,Mobile Payment,Sylhet,121212
3be8a5df-5e93-4de0-83ac-e8751017ab44,2024-06-29,আরুণি রায়,aariyaa77@example.org,Rice Cooker,Appliances,8,5772,Cash on Delivery,Sylhet,46176
52f6531f-a605-47c9-bb07-ee930a3731ab,2024-07-23,সাবের মৃধা,aaktaaraa89@example.org,Rice Cooker,Appliances,3,5772,Credit Card,Khulna,17316
5d8416e0-60e6-46ff-a757-43f9606cc2f5,2025-01-27,অলোকা রায়,antraa38@example.com,Rice Cooker,Appliances,14,5772,Cash on Delivery,Barishal,80808
585409d9-de22-4c3f-9136-6db15a578607,2024-12-19,মিম হক,rhmaanarnnb@example.com,Jeans,Clothing,11,2130,Debit Card,Mymensing,23430
83b8fa05-13bc-4dc6-bae0-acdb2a6524af,2025-02-17,একরামুল প্রামানিক,aashutossbos@example.net,Toothpaste,Household,24,30,Mobile Payment,Rangpur,720
a93e7b5b-1e4a-43a7-9123-f7c1b7a1267e,2024-09-10,মুনতাসির আলম,ejaamaan@example.org,T-shirt,Clothing,12,1794,Credit Card,Mymensing,21528
d5576899-a5b2-47ea-a947-6f54973e129c,2024-11-19,প্রান্ত চৌধুরী,haimntiisin@example.org,Jeans,Clothing,15,2130,Credit Card,Sylhet,31950
e40b50e4-0a08-4989-833c-8f55a1298fa2,2025-01-21,আদি দত্ত,prdyumn86@example.net,Rice Cooker,Appliances,8,5772,Debit Card,Chittagong,46176
04c44853-a33b-4dfd-9048-65c6f8205aa7,2025-05-20,নাইম তালুকদার,priyaakaader@example.com,Laptop,Electronics,10,65795,Cash on Delivery,Rangpur,657950
6928043e-d492-451a-b828-3a052baa43c9,2025-02-01,তন্ময় সেন,kunaal57@example.net,Jeans,Clothing,6,2130,Mobile Payment,Mymensing,12780
60d2759a-3ad5-4382-919f-b03e97314c91,2024-11-09,আনন্দ কুমার,aamaayaakhaanm@example.org,Jeans,Clothing,6,2130,Cash on Delivery,Barishal,12780
79d29001-2d6b-4a4e-98a7-06099b02c535,2025-05-29,অহনা রাও,demim@example.net,Rice Cooker,Appliances,10,5772,Cash on Delivery,Dhaka,57720
8a0ea57a-9a7d-409d-a6e8-790b215d3b1f,2025-04-30,শুভ সরকার,cbrmn@example.net,Smartphone,Electronics,13,10860,Cash on Delivery,Rajshahi,141180
f03c664b-3abf-4c65-add0-13f387a20e22,2025-04-20,বিনা মজুমদার,khaatunajit@example.com,Jeans,Clothing,19,2130,Mobile Payment,Dhaka,40470
e8fb5a96-3b85-46e1-840f-54057a25ed81,2025-05-12,আয়ুষ সিনহা,mmrdhaa@example.org,Laptop,Electronics,10,65795,Cash on Delivery,Barishal,657950
01d23a76-ca17-4780-be5f-902fb58ac738,2025-01-23,অদিতি সরকার,mukhaarjisaanjidaa@example.org,Detergent,Household,18,50,Credit Card,Chittagong,900
68aa1236-50de-4f43-8de5-c35ab0117b0a,2024-10-31,অক্ষয় মোড়ল,iusuph86@example.net,Electric Kettle,Appliances,5,2095,Mobile Payment,Mymensing,10475
fde6849b-468b-42af-9ca4-364d5d9ad9f1,2025-03-04,একরামুল হুরাইরা,xaali@example.net,Electric Kettle,Appliances,12,2095,Credit Card,Rangpur,25140
fd0ee0b6-40f7-424b-bbd7-b4bf8e0eabb7,2024-10-10,বাঁধন মুখার্জি,sumaaiyaabndopaadhyaay@example.net,Laptop,Electronics,19,65795,Debit Card,Mymensing,1250105
b3061300-c879-4932-b254-0ab73ad24ac8,2024-08-14,অজয় সরকার,zpaal@example.net,Notebook,Stationery,10,70,Credit Card,Rangpur,700
b4f02f6f-af3f-4d9a-b272-5aa79d30c42e,2024-07-03,লিটন আচার্য্য,mitrmisstti@example.net,Notebook,Stationery,15,70,Mobile Payment,Chittagong,1050
4359ff43-1067-43b6-9690-636b6f74e55d,2024-09-07,অভি আক্তার,nsin@example.net,T-shirt,Clothing,4,1794,Cash on Delivery,Mymensing,7176
f6a9e3e3-b62b-4cb1-8956-0c3685609e8a,2025-01-31,তন্ময় মন্ডল,mpraamaanik@example.net,Toothpaste,Household,18,30,Mobile Payment,Khulna,540
4937b90f-84a5-418b-8dcd-0a34ee462fcd,2024-08-27,নয়ন সিনহা,cynbos@example.org,Jeans,Clothing,20,2130,Cash on Delivery,Dhaka,42600
284e4cd4-f9c3-4e05-8012-d399a7af5545,2024-07-16,রায়হান মজুমদার,lsen@example.org,Laptop,Electronics,2,65795,Debit Card,Mymensing,131590
b4209103-bca7-46eb-83ef-0f77848ac924,2024-07-09,বিনয় মৃধা,shaahaabaaj43@example.net,Rice Cooker,Appliances,17,5772,Cash on Delivery,Khulna,98124
ee01b9e0-746b-461a-b1cc-6738f68ae9b7,2024-11-16,অর্পিতা পোদ্দার,kbitaapaanndde@example.net,Pen,Stationery,17,92,Debit Card,Mymensing,1564
5708013e-4b54-4670-80cf-b1db1287e313,2024-07-28,লতা আক্তার,priyaangkaa69@example.com,Pen,Stationery,11,92,Debit Card,Rangpur,1012
56f401e5-c1e9-44fa-be47-27fdc51c91f4,2025-04-10,মিনা সিনহা,minyaaraaj@example.com,Pen,Stationery,24,92,Mobile Payment,Mymensing,2208
c9e55c47-a237-48c1-a1f6-dfbe114b3c79,2024-09-06,আশালতা বন্দোপাধ্যায়,hbyaanaarji@example.net,Notebook,Stationery,17,70,Cash on Delivery,Sylhet,1190
436ae2bb-d509-4e07-b368-d836027d3808,2024-09-17,আজম মোড়ল,prtyy82@example.com,Rice Cooker,Appliances,1,5772,Mobile Payment,Mymensing,5772
e4f1e8e8-37f3-432b-9a81-762a5059f77b,2025-01-21,ইজাজ বিশ্বাস,puddin@example.net,Smartphone,Electronics,14,10860,Mobile Payment,Dhaka,152040
34ef71df-43f1-4b58-9f6c-0d603df76a69,2024-09-10,আশীষ বসু,shubhbndopaadhyaay@example.org,Pen,Stationery,16,92,Mobile Payment,Rajshahi,1472
7e1f48c4-a9d6-490d-b4ad-fa22ad0205f5,2025-02-06,আরিয়ান মন্ডল,nusraat57@example.net,Laptop,Electronics,19,65795,Cash on Delivery,Khulna,1250105
2ed0b0b2-7da5-4b6e-8654-e77dde67a278,2025-04-05,আশ্বিনী মোড়ল,shubhshriibsu@example.org,Notebook,Stationery,21,70,Cash on Delivery,Khulna,1470
7a732f35-6c55-40f0-8c9c-f41c86969901,2025-06-12,অনিন্দিতা সরকার,aashaa27@example.org,Jeans,Clothing,2,2130,Credit Card,Rajshahi,4260
50ce857f-75c7-4fb6-84a9-1789b2c027e8,2025-03-07,অর্ক বিশ্বাস,upaal@example.com,Laptop,Electronics,15,65795,Mobile Payment,Rangpur,986925
2fe938e4-427b-4ffb-9ca1-adcc9cdf0664,2025-01-12,করিম মৃধা,xpoddaar@example.org,T-shirt,Clothing,14,1794,Debit Card,Rangpur,25116
6b49acc6-35e5-44e0-ac87-85467faf6458,2025-03-12,বৃষ্টি আবদুল্লাহ,caacaaryy@example.org,Notebook,Stationery,20,70,Cash on Delivery,Dhaka,1400
936db4a7-fab1-496a-a192-56139247e851,2025-03-06,অর্ণব পাণ্ডে,duurgaataabaassum@example.com,T-shirt,Clothing,17,1794,Debit Card,Mymensing,30498
f58ab7c7-cccf-4130-a556-03d4323132fa,2025-03-26,রাজু আচার্য্য,ddlihaakim@example.org,Rice Cooker,Appliances,17,5772,Cash on Delivery,Mymensing,98124
a1726883-d971-4e00-a4ad-5e9bfedd22d9,2024-12-30,ঋষিতা মন্ডল,aabbaas89@example.org,T-shirt,Clothing,15,1794,Mobile Payment,Mymensing,26910
29d0c613-b0c7-4002-9956-699065fdaadb,2024-07-06,আশুতোষ সাহা,aaoyaalraashed@example.com,Detergent,Household,20,50,Cash on Delivery,Rajshahi,1000
8eb7c306-8f73-498e-9c3d-0d5f5c6801d6,2025-06-09,নন্দিতা আবদুল্লাহ,raaorudr@example.com,Jeans,Clothing,9,2130,Mobile Payment,Rajshahi,19170
9b0707e5-f68e-4e81-adf9-568bde0bde18,2024-08-29,শ্রাবন্তী দাস,shhidul58@example.com,Detergent,Household,10,50,Debit Card,Barishal,500
e3bef3d6-726a-430d-bc8c-fa8fc655a597,2024-07-13,নাইম হাকিম,kunaalpaal@example.com,Toothpaste,Household,16,30,Mobile Payment,Sylhet,480
679f2f42-9256-4707-9cc0-5b67a19b224a,2025-05-08,অজিত প্রামানিক,aabu55@example.net,Detergent,Household,4,50,Cash on Delivery,Rangpur,200
9afa8267-4479-4214-b5de-f8074a965478,2025-02-18,নাদিম হাকিম,aasiphaa87@example.com,Toothpaste,Household,5,30,Mobile Payment,Dhaka,150
05e9f407-daad-40b1-af13-2a6d2ad55c0b,2024-07-31,করিম মৃধা,khaankunaal@example.com,Detergent,Household,23,50,Credit Card,Mymensing,1150
efd1b588-1054-42d5-9876-35761a5ed196,2025-05-20,সুরভি চৌধুরী,saahaaaaraadhyaa@example.org,Rice Cooker,Appliances,21,5772,Mobile Payment,Barishal,121212
27c00f89-9e3b-41b3-8330-125c1a9b0d42,2024-07-15,কাবেরি ব্যানার্জি,aajmkumaar@example.com,Jeans,Clothing,7,2130,Mobile Payment,Sylhet,14910
86d895e5-219b-406d-a05c-8491a06109db,2025-05-04,আকাশ কান্ত,raayhaan77@example.net,T-shirt,Clothing,4,1794,Debit Card,Rajshahi,7176
71e15b9f-8c6d-468e-85bc-f3baef52d36e,2024-08-04,সাব্বির প্রামানিক,hbegm@example.net,Laptop,Electronics,22,65795,Debit Card,Rajshahi,1447490
e8af301f-4f45-46f7-88a6-13b4a3b81f92,2024-10-25,শ্রাবন্তী বিশ্বাস,aalibaasir@example.com,Laptop,Electronics,4,65795,Cash on Delivery,Mymensing,263180
4db6f475-27dd-4ac4-8282-b6e46986305a,2024-06-17,ইমন মজুমদার,misstti80@example.net,Rice Cooker,Appliances,4,5772,Debit Card,Dhaka,23088
c166a8b3-f26b-4ebf-bdef-3b8eec0dfc3a,2024-12-15,আবু মোড়ল,aaphsaanaa30@example.net,Notebook,Stationery,6,70,Cash on Delivery,Barishal,420
e1d55f85-6967-4586-b046-30085fa72012,2025-01-16,রায়হান কাদের,rojinaayaadb@example.com,Rice Cooker,Appliances,21,5772,Debit Card,Sylhet,121212
6c17e150-1447-46cc-8352-acea3878becf,2025-02-10,প্রশান্ত পাণ্ডে,shaarmin84@example.com,Toothpaste,Household,10,30,Credit Card,Chittagong,300
2eb23ca3-1186-4a93-9a7d-cc533020cf06,2024-08-05,ইকবাল মন্ডল,ssrkaar@example.net,Pen,Stationery,8,92,Credit Card,Khulna,736
04f718c8-5215-4503-b012-f8197df37378,2024-08-11,আকাশ প্রামানিক,kumaarimtiyaaj@example.org,Electric Kettle,Appliances,6,2095,Credit Card,Rangpur,12570
0219a9c7-ba23-407a-b03c-1286b71714cd,2024-09-11,অক্ষয় চৌধুরী,vminyaa@example.com,Rice Cooker,Appliances,6,5772,Mobile Payment,Dhaka,34632
7f96dd35-cca9-4089-8925-4bb54fc37d4e,2024-11-04,অহনা মজুমদার,mitrnyn@example.com,Laptop,Electronics,10,65795,Credit Card,Mymensing,657950
8b0ea0b9-1246-4474-a475-c0eec6913069,2024-12-12,তনয় পোদ্দার,hbishbaas@example.net,Detergent,Household,15,50,Cash on Delivery,Khulna,750
f997c779-c56f-45e6-a282-1d613fbbff57,2024-12-02,সুশান্ত কান্ত,binaadaashguptaa@example.net,Notebook,Stationery,15,70,Mobile Payment,Rajshahi,1050
790b185c-355c-4a9c-bb6b-f1dcaa7f7e06,2024-11-11,আয়ুশি বন্দোপাধ্যায়,mehjaabinaacaaryy@example.net,Smartphone,Electronics,11,10860,Debit Card,Barishal,119460
1f44aa88-855b-4c5b-8cb1-457eeffad15b,2024-09-19,প্রিয়তি বিশ্বাস,tussaar31@example.org,Detergent,Household,23,50,Debit Card,Dhaka,1150
03db7a2e-5313-40e0-af25-37cea206527c,2024-08-16,নিশিতা হোসাইন,saahaaaanis@example.org,Toothpaste,Household,10,30,Debit Card,Khulna,300
c891d55d-94c1-46b9-8ac0-13d5f80590f0,2025-03-08,ইশিতা মজুমদার,praamaanikaashutoss@example.com,Pen,Stationery,21,92,Cash on Delivery,Rangpur,1932
56a2d49d-9e5f-4273-af9a-116817661795,2025-06-09,অন্তরা খানম,rojinaa28@example.org,Notebook,Stationery,11,70,Credit Card,Rangpur,770
5115d7ee-3b90-408e-bce3-456320363a73,2025-01-15,বাঁধন কাদের,abhimukhaarji@example.com,Smartphone,Electronics,6,10860,Debit Card,Barishal,65160
e60ec813-402d-40fa-a27d-ceccb972393a,2024-06-28,মিলা সরকার,aayushi73@example.net,Toothpaste,Household,8,30,Credit Card,Sylhet,240
52dcbffd-5900-4d65-8b2a-b7592fc6c4e6,2025-03-24,নিশিতা সিনহা,priymshuklaa@example.com,Electric Kettle,Appliances,8,2095,Cash on Delivery,Sylhet,16760
8aa6b006-436a-4b9d-91c5-6a004bb13407,2024-11-02,অর্পিতা সরকার,baaoyaal@example.net,Toothpaste,Household,10,30,Credit Card,Sylhet,300
9ec5405d-c6a9-4598-9d34-0833db592a19,2024-09-13,অভিষেক হক,aaraadhyaahaakim@example.net,Toothpaste,Household,23,30,Debit Card,Dhaka,690
5295ea96-487b-45d7-9cf0-23dd277529a2,2024-11-19,ঋষিতা চট্টোপাধ্যায়,cttttopaadhyaaytnmy@example.org,Smartphone,Electronics,15,10860,Mobile Payment,Khulna,162900
33bb7382-0801-4e83-9f9d-39102dbb45bd,2024-07-24,কাজল তালুকদার,yaadbsumaaiyaa@example.com,Electric Kettle,Appliances,22,2095,Mobile Payment,Chittagong,46090
971df5fd-b389-40ce-9fbc-879e869c3a8e,2024-09-20,রোহিত বিশ্বাস,bishbaasmnoj@example.net,Detergent,Household,12,50,Debit Card,Rajshahi,600
d5030b43-e3c7-4a9a-adab-ddab7dccc026,2024-07-14,অন্তরা মজুমদার,ybrmn@example.net,T-shirt,Clothing,16,1794,Debit Card,Barishal,28704
440c7e5b-9def-47b4-92da-43ec0eecc013,2025-01-04,অভিষেক মৃধা,minyaaaditi@example.org,Pen,Stationery,12,92,Cash on Delivery,Barishal,1104
881af04f-3b23-4eed-b9a4-de2b19e9e3a4,2024-11-09,অজয় রায়,maadhuaali@example.net,Notebook,Stationery,22,70,Debit Card,Rajshahi,1540
bf00f56c-6a49-49a6-8ee2-5e54bfcb3388,2024-07-23,বাঁধন হাকিম,gjaahaan@example.org,Pen,Stationery,3,92,Cash on Delivery,Mymensing,276
66cc7376-8cca-4963-ae2e-77a4cadec379,2024-12-26,চঞ্চল হাকিম,muntaakim85@example.com,Smartphone,Electronics,19,10860,Credit Card,Dhaka,206340
6e3b0507-a21c-4209-83a1-962d698f546d,2025-04-29,বাসির সিনহা,maadhuriijaamaan@example.com,Notebook,Stationery,17,70,Debit Card,Khulna,1190
be9cafcf-ed17-46e9-8cdc-718dc4057420,2024-09-19,সজীব হাকিম,ucaudhurii@example.org,T-shirt,Clothing,11,1794,Cash on Delivery,Chittagong,19734
042c65ad-9883-49b1-88d3-d2cefba3091f,2024-12-31,প্রত্যয় আচার্য্য,saumik35@example.org,Jeans,Clothing,23,2130,Cash on Delivery,Chittagong,48990
b0916fb7-f17f-4f92-926a-a790c5828939,2025-04-28,শহিদুল সরকার,littnsinhaa@example.com,Notebook,Stationery,15,70,Credit Card,Barishal,1050
43d643ed-236e-4832-a7f6-a2ac5b0c4170,2024-11-02,জনা দাশগুপ্তা,naaim19@example.com,T-shirt,Clothing,17,1794,Cash on Delivery,Barishal,30498
bbf8da91-37a9-4824-aafa-4d5b91ae3d4c,2024-07-12,বাসির মন্ডল,rinaadaashguptaa@example.net,Pen,Stationery,2,92,Cash on Delivery,Sylhet,184
bb1502ea-0991-4f46-8ce6-928ba46acc9a,2025-04-22,বিনা ঘোষ,daashguptaashaahjaahaan@example.com,Laptop,Electronics,13,65795,Mobile Payment,Dhaka,855335
1edbbe71-de2a-4ddf-ae24-9b726aa12abd,2025-05-16,ডলি হুরাইরা,mishrtussaar@example.com,Jeans,Clothing,19,2130,Credit Card,Dhaka,40470
8a38d5aa-51be-4a8e-8a8a-eb94863dfcd6,2025-01-18,বাদল সেন,aashiisskaant@example.net,Electric Kettle,Appliances,12,2095,Credit Card,Dhaka,25140
f89617fa-6493-45ef-bf53-76a4bb48bbba,2024-12-03,লতা খাতুন,nishitaagaangguli@example.com,Smartphone,Electronics,16,10860,Credit Card,Sylhet,173760
1521ad35-560f-4e2d-a1d7-243225e42403,2024-12-14,অন্তরা মুখার্জি,miln68@example.com,Electric Kettle,Appliances,6,2095,Debit Card,Rangpur,12570
c31496ea-2160-446e-b2a7-a475c6196773,2024-08-04,সুরভি বিশ্বাস,psaahaa@example.net,Toothpaste,Household,13,30,Cash on Delivery,Rangpur,390
ff408dcc-9db1-47f9-8fa8-ae3432339053,2025-03-25,আশালতা বিশ্বাস,mnddlnishitaa@example.com,Electric Kettle,Appliances,3,2095,Debit Card,Mymensing,6285
16efacdf-9375-4e61-ac94-503eaf4afcdd,2024-07-26,দূর্গা মিত্র,shaahjaahaan35@example.com,Smartphone,Electronics,6,10860,Cash on Delivery,Khulna,65160
c509d558-0632-4b36-a7c8-f0c59808552c,2024-10-09,রাহুল যাদব,priytikumaar@example.org,Jeans,Clothing,1,2130,Credit Card,Sylhet,2130
27ef0a4b-5fb2-4838-af73-b3cf331e91f2,2025-04-03,আজম তালুকদার,taalukdaarnusraat@example.org,Rice Cooker,Appliances,22,5772,Cash on Delivery,Rangpur,126984
49a5baeb-d1f4-4c8d-951b-1974de668dd0,2024-06-18,আবির জামান,bkaader@example.com,Jeans,Clothing,8,2130,Cash on Delivery,Mymensing,17040
363d75f1-89ba-49c8-bd71-7da33581a632,2024-08-31,মাধু মৃধা,smishr@example.net,T-shirt,Clothing,9,1794,Debit Card,Chittagong,16146
953fcfd4-6069-4b6d-84b5-1c12ab132032,2025-05-30,মাধু কান্ত,jynt04@example.org,Laptop,Electronics,22,65795,Cash on Delivery,Dhaka,1447490
4572b385-9e32-4085-b24f-92b9ca0841de,2024-07-03,অর্পিতা তালুকদার,qsrkaar@example.net,Jeans,Clothing,7,2130,Credit Card,Chittagong,14910
04e25132-1b9e-45f9-9d41-9a675c375254,2024-10-04,মুশফিক আলি,upaal@example.com,Pen,Stationery,2,92,Cash on Delivery,Dhaka,184
168885c2-8814-4bde-98db-f732dde4d194,2024-08-24,প্রশান্ত শুক্লা,aacaaryyaajm@example.net,Jeans,Clothing,24,2130,Credit Card,Rangpur,51120
64b5d9a5-7d6c-4d2a-9564-d1d34e0fbae1,2025-03-29,আকাশ বসু,shhidul43@example.net,Rice Cooker,Appliances,8,5772,Debit Card,Dhaka,46176
a033edad-0fdf-4e19-8fd8-35fc469ff562,2024-09-21,আতাহার খান,ajypoddaar@example.com,T-shirt,Clothing,17,1794,Mobile Payment,Rajshahi,30498
bada0c94-1679-4be0-a323-8416a82cae18,2024-11-08,আশালতা মোড়ল,haimntiishuklaa@example.com,Pen,Stationery,11,92,Mobile Payment,Rajshahi,1012
9af97493-e8e4-4b31-8ff8-5111f8751fd4,2024-10-18,শ্রাবন্তী প্রামানিক,saanjidaamukhaarji@example.net,Detergent,Household,5,50,Debit Card,Rangpur,250
33ca9a6b-ccd3-4f7c-af1d-cfb88a962a11,2025-05-13,প্রত্যয় রায়,nishitaamitr@example.net,Detergent,Household,9,50,Credit Card,Khulna,450
2875d40a-eac7-4c2e-9099-a283eedb0ce5,2024-10-14,বিনয় সরকার,aaoyaalmostaaphij@example.org,Electric Kettle,Appliances,18,2095,Cash on Delivery,Dhaka,37710
51958000-c3f3-4c8c-878c-3875ba21e269,2025-05-20,রহিম জামান,jsinhaa@example.org,Toothpaste,Household,21,30,Cash on Delivery,Mymensing,630
06b4ed27-2f4b-4be8-a1ac-fdb51b555f6d,2025-04-05,নিশিতা দাশগুপ্তা,aataahaarmoddl@example.com,Electric Kettle,Appliances,14,2095,Debit Card,Sylhet,29330
7a029a6d-c7a2-4171-b02a-06ee14588063,2024-08-04,মাধুরী মজুমদার,aariyaahk@example.com,Electric Kettle,Appliances,6,2095,Cash on Delivery,Rajshahi,12570
39ed0800-3179-49f9-a9ed-e760233408ba,2024-06-25,আবু খান,vhosaain@example.net,Jeans,Clothing,10,2130,Debit Card,Barishal,21300
345e2eaf-c1fd-4581-b3ec-e6b1fcfd8547,2024-07-08,সজীব সিং,binaa36@example.com,Laptop,Electronics,18,65795,Cash on Delivery,Rangpur,1184310
bc3eb402-9ba1-4c35-8ab5-207fc6b6020a,2025-04-29,বাসির হক,paannddebaandhn@example.com,Notebook,Stationery,17,70,Debit Card,Rangpur,1190
e0b62f90-0adb-44ff-a0b5-5615d3b6ef1b,2024-09-16,হৈমন্তী মোড়ল,yaadbaditi@example.net,Jeans,Clothing,9,2130,Debit Card,Mymensing,19170
4a8abb17-309a-483a-8c9e-a060f66c7331,2024-11-30,বাকের জামান,bsen@example.com,Smartphone,Electronics,15,10860,Mobile Payment,Chittagong,162900
b0a0c1cd-0df6-4527-ab45-bc389cf65e33,2024-12-30,রাজ যাদব,rhmaansjiib@example.org,Notebook,Stationery,24,70,Debit Card,Dhaka,1680
e4f2ae4c-f016-416b-95df-e6cbc75aec94,2025-03-10,আমায়া মোড়ল,cdaas@example.org,Detergent,Household,13,50,Credit Card,Chittagong,650
e588b999-971e-4a39-b424-6baa2dcafc82,2025-03-16,প্রদ্যুম্ন ঘোষ,mushphik21@example.org,Jeans,Clothing,19,2130,Debit Card,Barishal,40470
a25291f3-730b-4657-b4cb-46131d39e9c2,2024-10-31,প্রশান্ত মোড়ল,antraamishr@example.org,Jeans,Clothing,11,2130,Mobile Payment,Dhaka,23430
55cf37ba-e989-45f2-abbf-1e35c4acb57d,2025-01-18,ইশতিয়াক বেগম,jgdiishgaangguli@example.com,Jeans,Clothing,7,2130,Credit Card,Barishal,14910
c4c4f69f-baeb-415d-8f3c-97714edd2a2a,2024-12-03,ইজাজ তালুকদার,mrnaalcaudhurii@example.net,Jeans,Clothing,23,2130,Debit Card,Rangpur,48990
75699aef-0320-4c4e-80cb-e188c3f0fac3,2024-12-23,শাহজাহান মিঞা,huraairaaaajaad@example.org,Jeans,Clothing,18,2130,Mobile Payment,Sylhet,38340
74283491-79c8-42cb-a8d3-110e96bfae6e,2024-11-19,অনন্যা সিনহা,taalukdaariishaani@example.com,Electric Kettle,Appliances,15,2095,Mobile Payment,Sylhet,31425
d1f379b1-8ebb-4208-a0ee-404f9ea8fcb1,2025-04-29,অশোক দাস,nynprdhaan@example.org,Detergent,Household,12,50,Cash on Delivery,Barishal,600
aac04912-084d-4822-9a94-8e70253741e4,2025-01-23,বাকের আলম,kaantshubh@example.com,Smartphone,Electronics,24,10860,Cash on Delivery,Mymensing,260640
ac0e1f71-294d-43ed-ada1-afdafe656dcc,2024-10-01,সুরভি দাস,cbos@example.org,Jeans,Clothing,12,2130,Mobile Payment,Rangpur,25560
5e5a90c1-52a4-43f9-8c9e-903ac4bd338e,2025-05-27,আনিস হুরাইরা,gaanggulimisstti@example.org,Laptop,Electronics,19,65795,Debit Card,Khulna,1250105
46404b2a-dc02-48af-b1d2-94571f3cea1d,2024-10-18,দূর্গা সরকার,mnojgnggopaadhyaay@example.org,Laptop,Electronics,9,65795,Cash on Delivery,Sylhet,592155
a104bdce-fab6-4d91-bacf-7cfc92451cc4,2025-01-04,প্রদীপ সিনহা,nnditaa95@example.com,T-shirt,Clothing,7,1794,Mobile Payment,Rajshahi,12558
9f8ceda5-feb9-4a24-933c-8d0086800a0b,2024-10-28,রুদ্র রায়,zhuraairaa@example.org,Electric Kettle,Appliances,19,2095,Debit Card,Barishal,39805
b565f64e-3b93-453f-9c02-040de237c877,2024-10-03,অর্ঘ্য চট্টোপাধ্যায়,uddinphaarihaa@example.org,Notebook,Stationery,21,70,Mobile Payment,Sylhet,1470
ccb03fc5-3513-4238-991b-1a04bccaba38,2025-02-06,রহিম আক্তার,shaahjaahaan83@example.org,Rice Cooker,Appliances,24,5772,Cash on Delivery,Barishal,138528
4818b004-b0a4-4557-b381-001fa3ff8fd2,2024-09-19,অর্না আওয়াল,adrtaa85@example.org,T-shirt,Clothing,24,1794,Mobile Payment,Khulna,43056
57637902-5552-4712-af92-ef221d2467e2,2024-11-13,আতাহার প্রামানিক,rhimpaal@example.net,T-shirt,Clothing,24,1794,Cash on Delivery,Khulna,43056
cc18dd0e-7978-4c84-aa89-a9797aa6d6ea,2024-06-26,আমায়া সাহা,phaarihaaaabdullaah@example.net,Notebook,Stationery,21,70,Credit Card,Dhaka,1470
c8b3815e-7664-4043-95c9-bf0fe55b93ad,2025-04-25,আসাদ জামান,duurgaa80@example.org,Smartphone,Electronics,22,10860,Credit Card,Dhaka,238920
ccae58fe-54eb-4e20-af7c-7d2b93d054e4,2025-06-03,বাঁধন খাতুন,ekraamulmnddl@example.com,Electric Kettle,Appliances,5,2095,Debit Card,Chittagong,10475
88c62063-a063-43ca-a00f-c79cfbce7087,2025-05-06,লিটন দাস,cttttopaadhyaaymuntaakim@example.net,T-shirt,Clothing,1,1794,Debit Card,Barishal,1794
16386137-69f3-4b2d-8580-dac20818c965,2024-12-23,জয়ন্ত যাদব,sushaant84@example.org,Toothpaste,Household,2,30,Cash on Delivery,Barishal,60
0992b886-c8f2-46c1-9fcc-997d1cbb304b,2025-04-11,অজিত যাদব,minyaasurbhi@example.org,Laptop,Electronics,1,65795,Cash on Delivery,Dhaka,65795
7bc4d138-ec73-4598-9711-d5fd30b1b67b,2025-03-24,সাবের আওয়াল,akssy18@example.net,Laptop,Electronics,17,65795,Mobile Payment,Sylhet,1118515
b97d7617-3487-446c-a1f9-c072fe22eba1,2024-06-27,বিনা সরকার,taalukdaarmuntaasir@example.org,Laptop,Electronics,17,65795,Cash on Delivery,Khulna,1118515
df3334c6-9823-4b06-991e-a7e6afe2a940,2024-07-16,রাজ আক্তার,cndrabhi@example.net,Smartphone,Electronics,4,10860,Debit Card,Rajshahi,43440
e462ff64-a38b-4aa4-8fe8-98d8c22ca6a8,2024-09-02,তনয় উদ্দিন,enaamul85@example.com,Jeans,Clothing,20,2130,Mobile Payment,Mymensing,42600
2639e214-45cc-4a93-9e1e-5d91abcec90f,2024-08-13,ইকবাল চৌধুরী,kaaderaayushi@example.com,Detergent,Household,13,50,Credit Card,Mymensing,650
243d116d-4563-4bbe-9188-3a268ca33a54,2025-03-13,প্রীতি হোসাইন,jyntcndr@example.com,Electric Kettle,Appliances,15,2095,Debit Card,Rajshahi,31425
8a6342ca-56b7-479e-a46a-0b429cfecbd8,2024-12-02,ইমন চৌধুরী,gkaant@example.com,Detergent,Household,22,50,Credit Card,Dhaka,1100
6454a82a-6d2c-4bf9-960b-eed40dc5d42e,2024-08-21,রাসেল সিনহা,muntaasir53@example.net,Smartphone,Electronics,13,10860,Cash on Delivery,Rangpur,141180
889277fe-cf2e-45ef-abbe-274ac226ab53,2024-07-13,মিনা হোসাইন,rohituddin@example.org,Notebook,Stationery,16,70,Credit Card,Dhaka,1120
a4f89e23-af39-42ce-8f75-d45a74a12a0d,2025-03-15,মিনা খান,saumymishr@example.net,T-shirt,Clothing,3,1794,Cash on Delivery,Rangpur,5382
645f273c-5d0b-442d-a9b1-4c76420fbeef,2024-08-23,মুনতাসির মজুমদার,bhosaain@example.org,Toothpaste,Household,19,30,Credit Card,Dhaka,570
7a88f162-59f8-468e-9ce6-2a9f79af8348,2024-12-09,ইমতিয়াজ আওয়াল,jobaaydaa92@example.net,Jeans,Clothing,7,2130,Cash on Delivery,Sylhet,14910
